,1_CobaltChloride_1,1_CopperSulfate_1,1_Diamide_1,1_E6-Berbamine_1,1_Ethanol_1,1_Formamide_1,1_Hydroxyurea_1,1_IndolaceticAcid_1,1_Lactate_1,1_Lactose_1,1_MagnesiumChloride_1,1_ManganeseSulfate_1,1_Menadione_1,1_Neomycin_1,1_Raffinose_1,1_Trehalose_1,1_Xylose_1,1_YNB_1,1_YPD_1,1_Zeocin_1
10_39,1.71271600343654,0.195736141728814,-0.729188755111173,0.0140663502431684,0.31050265013079,0.0102925076457938,0.377484239450211,0.447471293783854,-0.00886971660797494,0.952129129472624,-0.384773393966528,-0.368396270820118,0.508049510386517,0.847531506352704,-0.302538522490097,-0.604628148607681,-0.0655361967912868,15.416254745569,23.2329333173286,0.0245575170599502
10_40,0.187121579427202,0.100955698796194,0.237362535527473,0.281339704102464,0.479967772505544,-0.137805825532767,0.0191862580872071,0.348003047534979,0.696469387554427,1.58656978986389,0.294249545147944,-0.294462648133692,0.732375762473981,-1.08836312956324,0.550407213071418,0.203093370412298,0.733308382507393,18.1376133486293,28.8755657012567,0.286314245900975
10_41,-0.651983830262685,0.377832523200038,0.564956907481908,-0.0766312389262414,0.683151221577148,0.0866538248398763,-0.650680490015645,0.160621146030791,NA,0.983238628893054,0.328487655119463,-0.799333652496092,-0.723106562664674,-0.376636478486501,0.431871880286173,-0.291150087727257,1.00389818247056,16.8547756619053,24.650333024407,-0.89702143712634
10_42,-0.669246799366779,-0.475321739844481,-1.23100450957256,-1.03394329009832,-0.578707483116501,-0.207000592246376,-0.427258725840068,0.0475988015469702,-0.574420225422548,0.556821930853926,0.0958008796870422,2.08555424148832,-0.640933710566686,0.662160139959033,-0.456064783587149,0.0390067632090038,-0.502417486765624,15.3496055858111,22.4307651421726,1.16296110997362
10_43,2.19510404063408,-0.268251057872642,-1.69796155360069,-1.02548948680083,-0.289391653944707,-0.281896394888505,0.101286061009745,0.149085926397523,-0.596400917486695,0.00951460298169003,-0.214417657950288,0.058511352889894,-0.220947108016324,-0.137742498332633,-0.230667012711386,-1.136053096629,-0.613822590085022,16.0135406050211,23.3652531080186,-1.10368860907444
10_44,-0.619410964846763,0.798193704721189,1.23541618187597,2.03122985451777,0.367297326447308,0.215764359850168,0.519617396338778,-0.215175926940839,0.656979446191372,0.61823475297643,0.340853236009086,-0.838654549763563,1.10272681689335,0.764936729837526,0.611368479191549,0.721901773790988,0.269654956651521,17.8095893491398,26.4455213579845,0.198089075875432
10_45,-0.618904820081944,-0.0759703195939744,-1.41945933030088,0.822446835065942,-0.14989725825913,-2.86197355959485,-0.433474392956902,0.044913788435726,-0.245862033324535,0.35804179816387,-0.151197602336837,-0.76339511543627,-1.09020160227318,-0.0332416662833905,-0.327863585700338,-0.75896076732866,0.477030497673054,16.8981469805141,26.7622063022834,-1.05130857519079
10_46,0.0660731623096558,-1.10812135669381,-0.789192951728723,-0.60806190854302,0.0245000586967595,-0.847297849749809,0.0917919805276959,0.195588732164274,-0.00650174816002845,-1.49856483473979,0.406080842696314,-0.375362153297345,0.383775622363558,0.46790991603174,0.132449921232682,0.0846625020858622,0.157787004738465,17.1256842730107,26.0795498859932,-0.890264335202953
10_47,-0.135303000008383,-0.458143019451411,0.894745235779588,-0.698294472034613,-0.0700098226749372,0.0356753251348205,-0.107209450881533,0.277100983859578,-0.313663518715869,0.415733193606879,-0.316519018374121,1.28583552743135,-0.648103156794039,0.170030599750979,-0.515787911890475,0.131986602678591,0.442693373003015,15.6549785784176,20.830955910625,-0.347622008051795
10_48,0.611615772964398,0.395281704448956,1.09331971729108,1.57200287683334,-0.352433283561544,0.361484545307148,0.396098075799942,0.700471863410166,-0.209668535538893,-0.7783560484067,-0.104571843543413,-0.153157619886974,0.964217863256611,-0.261620842002302,0.319881506678431,0.0892620220493689,-0.931319901218564,18.0057966980853,27.4658587842936,2.37553758186655
10_49,-0.165793377019745,-0.214760065827842,0.516093224691448,1.11489760341768,0.337139230966253,0.109668452725682,0.24855216091173,-0.516487261043106,NA,-0.781337128602983,0.463822982193363,2.48152651196202,0.239900350269384,-0.374706404865341,0.215205560445332,-0.196622283725169,-1.29274761148418,16.8899189535355,24.7763192809993,-1.20934297571432
10_50,-0.577564085459308,0.852710170221325,0.135247881693765,-0.993126026392013,0.196512712900645,-1.32021466458377,-0.0211889615085819,-1.78600652884061,1.45861841734499,1.47068543130966,0.290174150796647,-0.58234497355878,-0.364337789079827,0.28552140024564,0.498604692255935,1.12048821074714,1.04399375150724,16.3165690051729,22.9929637961693,-1.11853773438232
10_51,-0.467960707029899,-0.148581195870762,-0.784162510308281,0.00856594852096315,0.38837484280618,0.930249514409074,-0.0576918546376791,0.175079378837588,-0.53936132805409,0.39899647017497,0.747576069158559,-0.866272387492905,-0.0366326844615246,0.666913294016721,0.156460784450876,-1.12587416214168,-0.0128388484819796,15.1711180657409,22.6641301862342,1.52383407922669
10_52,1.14167945062557,0.0401184445957344,0.667913122400767,0.0473277162656895,-0.175439386690193,0.413328200230694,-0.0611350627198033,0.0546405859281082,-0.24554588318224,0.162594223608495,0.0326601067075237,0.489229280844927,-0.0624489592466093,0.109533225102466,-0.240125163986768,-0.408798927681042,-0.350037428651683,17.1167425980131,28.4211392222422,1.7548775093347
10_53,1.15134346875663,-0.175691541100412,0.890546018494889,0.146466921876262,-0.798947287679991,-0.216001242466692,-0.0157632614838638,0.00409605707481143,-0.502906776166491,-0.981365441312096,-0.441523304320309,-0.974069581859496,1.27404421474646,1.03240406764071,-0.116446758663235,-0.443920776152987,0.282612920778161,15.7086401787147,22.1142277683213,1.22391614935831
10_54,-0.62476522914426,0.00826641811339947,1.20113442556847,-0.0749279694312225,-0.070667150771471,0.465823727810668,-0.358631087041807,0.0338757577138915,0.212319841569818,0.455395389855536,-0.0433291207904977,2.06203392285567,-0.061837654999079,-0.56335113001906,-0.867080404034638,0.023446664636367,0.266506389754232,17.5679706936291,26.2551077475423,1.09677642006907
10_55,-0.260414097484848,0.0887008762501304,-0.544169017260059,-0.391077305302307,-0.114268693765462,0.349154186949031,-0.190582325094742,-0.0313100680256333,-0.540288676482132,0.382580493990228,0.652861418787894,-0.0184003520953306,-0.284767837588261,-0.453820391317267,-1.38414350022678,-0.0923354653553298,0.12763418402097,17.6280076489661,27.8392226963619,-0.79937865063848
10_56,2.19845279626647,-0.841626658488539,-1.69635665781863,-0.542998816725055,0.664052588894339,-1.29298864847223,0.266840233302172,-1.56384957228893,0.248771319090238,-1.34960820923074,0.0850200949626849,-0.590519424165068,-0.232458831522364,0.635344271701904,1.18675634092139,0.390819019113018,-0.385650091931784,14.6074820349804,23.869633540052,-0.518551130716795
10_60,0.736587514082106,0.593475630891906,0.113777534398091,-0.0413211267186529,0.261797212627674,0.668817575867175,-0.355230179941213,0.592797900246401,1.10998642413468,1.25574386630901,0.00184937845197242,0.292150009326126,-0.748424038898743,0.721996562484058,1.30260961486151,0.0511360145039092,1.06388578738394,17.1217058461524,25.4445966329278,1.36846597567697
10_61,-0.513819776782432,-0.864539390916464,0.0712508526282697,0.380756681042942,-0.0591963138969475,-0.427515694014338,0.0303847752109444,0.498849007706752,-1.22434521868807,0.597293148722511,-0.80872907538253,-0.669428646169298,0.942353230410209,-0.0542220466717172,-0.0742743022043696,-0.195452471598493,-0.0618408598456906,15.8455122854727,24.1537696049198,-0.939617791097713
10_62,-0.570728256365455,0.352120127157799,-0.787211834148673,-0.609609083620118,-0.257349306525549,-0.634342205273059,-0.201665576426349,-1.60796825645074,-0.177812994098682,-0.127436768328025,0.155792530256591,0.145597221418024,-0.0627877228648202,-1.02101026310008,-0.389780625775325,-0.864676342874294,0.366267250708649,15.7628841191938,24.5760913703783,-0.853873581850543
10_63,2.19238141590938,0.777056411360261,1.56013978844497,-0.00453949590493924,0.87262363040237,0.330714893719584,0.538882440183985,0.984733474642309,1.67715598030329,1.88375892795272,1.08467471137618,0.767277239023344,-0.225481768452658,1.04572805455718,1.13950793771262,0.633377953199798,0.95341007999664,16.1016850988266,21.7981484287447,1.29673246681998
10_64,0.186814636306599,0.386599511938247,-0.619640573514859,-0.480691168748686,0.366343281329351,-0.378480316027276,0.0854082153331178,-1.24375044352894,-0.0585740632454889,0.539715645452626,0.169481313166566,-0.088029532370432,-0.0854323398028776,0.805526187742083,0.259937944904635,0.481180741364439,-0.259054354130508,16.6802064359952,25.7879788236937,-0.600958054494922
10_65,3.46979762692064,0.75454019404512,-0.638782149996352,-0.491804490210474,0.283519193814461,-0.386696354489958,0.284034751441217,-0.0410755946072761,NA,-1.46047883695139,0.194546681776907,-0.641779075080316,0.720739572799979,0.497746592462099,0.313288035073212,-0.491089887573524,-0.73436074855143,16.8878390538817,24.7278293234425,-1.04041674225098
10_67,-0.42251658869505,0.269785798831686,-0.256576876425639,-0.788696600658822,0.250406430378363,0.19493300894175,-0.0716405359820135,0.422424124413455,0.847364430385836,1.05101510538184,-0.227156202711958,-0.878902820559747,-0.814568342178463,-2.21118293273724,-0.154611504096909,1.34614853375581,1.02276707741569,16.2655128603196,22.7963343471084,-0.867084188079464
10_68,-0.487947983706522,-0.280627275039462,-0.514430621468166,-0.590492761686792,-0.622395063070053,-1.48770983942102,-0.390895078046066,-0.610376249932847,-0.101446184827044,1.75445143047334,-1.35377014790245,1.93300302905317,0.299796192211176,-0.135423152601919,-0.34666107507328,-0.088809655503358,-0.447320971249119,17.1201180804763,26.6119044782435,1.55778811544471
10_69,-0.447055452457957,-0.599250476834038,-0.0226510851397496,2.23510707221386,-0.189387530447963,0.406064916629409,-0.253846553319787,0.466727015631188,-0.920561291023724,-0.344792874523441,-0.0440482248235733,0.981828293342589,-0.478331058156429,0.29482756592863,-0.904544672008559,0.564123387063108,-0.0218884313926055,16.1268563337128,23.0290998946594,-0.155802138496102
10_70,-0.565759406462229,-2.11547299238351,-1.52812740090826,-0.508171031344657,0.253888590590315,-0.446611092710559,0.355055687636317,0.910731395095874,0.333311689430334,-1.90989451570962,0.432955405345653,-0.133252101819366,-0.113949524176348,0.44790202758891,0.825076654681435,0.059996445765288,0.875588066168586,16.7028296055898,26.1971967899028,0.162332409900068
10_71,-0.603125306658513,-0.0202033125717297,0.209775346085685,-0.616007188732708,0.251577085638216,0.679559980758106,-0.210985354296982,0.091015094019842,-0.153913198129164,-1.29131017958336,-0.549226666245746,0.532677273786177,-0.15426357298998,-0.284150782336443,-0.47399953637784,-0.808453262371473,-1.59794680291616,15.9876596019799,23.1673282277928,0.827324792536882
10_72,0.70475767228429,1.30787162372276,0.255932443838071,1.27595556841325,-0.184485852822395,0.774667655224223,0.145343265437595,0.257449861417343,0.933612118050273,-1.25739373883839,-0.162876418128491,-0.527002592258689,1.41366874643815,0.665488733932155,-0.390628510818516,-0.0844045980207667,-1.4675875855197,16.5465435212913,25.4574290148024,-0.607978474567837
10_73,-0.483534849638746,-0.0442892622490209,0.366941705628995,-0.50770724739484,0.97156657969347,0.0857876828055687,0.296228906923001,-0.889769949067235,NA,0.104057916972997,1.19579209250197,-0.580390242860633,-0.969870649792616,-2.48537248956166,0.659242935206062,0.93283672005573,1.29203525179455,16.8152250804006,25.955577526454,-0.9536581711687
10_74,-0.0704514705259938,-1.47879473697364,-1.15251562644081,0.99682942416124,-1.11639435994234,0.532585575681366,-0.935530533928782,-0.08019321881496,-2.0150009626901,-0.827138784035907,0.0987832290048066,-0.522764665606483,0.200400653582306,1.21664832373996,-0.769176472109673,-0.563137083126774,-1.14575381953831,14.3855531493997,21.8869308644831,0.404991072897889
10_75,-0.393249879956673,1.10039858519777,1.69640401018247,1.8371213590998,-0.0919544749277129,0.761849308664444,0.39464084713598,-0.0844457320085233,-0.637818715749037,-1.10260619398518,0.307645665370753,0.738403408929516,-0.106383606633967,0.856642506930148,-0.347371770807087,0.0525120557992785,-0.723263683587353,17.0911303609518,23.0548112213501,0.967757044336874
10_76,0.42358995156814,0.150261442788372,-0.170161192430365,-0.366895562714836,0.926234111024522,-0.824110244060505,-0.0372460674658589,0.258273656775684,1.27096854598711,-0.34464697956067,0.840098357426461,-0.747618759004329,1.4884539151899,0.26169339927518,0.931573070705017,1.5031941725065,1.48352722017416,17.0561002267378,25.1887068204147,-0.580944044314027
10_77,-0.490723253279898,-1.10225875064376,-1.12210325460101,-0.510478467680024,-0.23466558204178,-0.864497939093339,0.809976557775316,-0.204290830754453,-0.298187436053258,0.721474661904852,0.0552783099953478,-0.668178441489609,0.617110966847649,0.33555274113358,-0.429307591123354,0.168075603356366,-0.709716943101648,17.1184422600071,26.5557227992537,-0.556322692534023
10_78,-0.512704623170121,0.182361602670916,0.0173338664473274,-0.58788549988533,0.478709903667008,0.486987502297766,0.25347483973061,-0.0965816545583415,1.09599411445988,0.561486298416475,0.402757879920734,-0.733571509877938,0.410242282758883,0.4329355364,0.696292714027337,1.00869385836493,0.918480898056287,16.8592188467273,24.3439737997606,0.767785868422829
10_79,-0.607058746932883,0.270995843237133,1.27481974734694,0.803455009456469,0.254288216250267,0.0400435810120292,-0.68755394186524,-0.482746805308781,0.551002121468898,0.832847299048306,0.0891670789348328,0.835183434855569,0.245200838451164,-0.323763484011287,0.00544428640084383,0.902907079127081,0.305602435042422,17.4804470031245,25.8116589775834,-0.729395647407828
10_80,-0.565994640839562,0.410447711664733,-0.32165357740356,-0.249762132627045,0.164018798045606,0.483475103715861,-1.46382268275863,0.412789419914584,-0.44140096389065,0.130068719831584,-0.141252225485008,-0.456527186714123,-0.70758199051147,-0.0422899046476459,-0.164459900913617,-1.2360488857877,-1.14654574896726,15.4654652531148,24.6058326854058,1.04438779765507
10_81,-0.335074893699276,-0.43126035753314,1.34201468869867,-0.516476769200084,0.183410455660264,-0.381276902903681,-0.234279863662501,-0.798864955551575,NA,-0.49907179587617,0.441756268093447,-0.595212234566327,1.04866637596839,0.419508523785231,-0.718589414884165,-0.979740717410321,0.0764156461597955,14.7761270077896,24.512866582426,1.42431364391119
10_82,-0.382837876356255,-0.012091803689452,0.803393999983529,-0.637868935785857,-0.153172960458341,0.31924478442746,0.0621698307341447,0.366103041995725,0.90400496853223,-0.456561527489001,-0.571910590534842,0.192518252505658,-1.36655785165724,0.890131049850752,0.206951812891809,0.680837404676603,0.387637151323023,16.668182923042,23.2195323596061,-0.650833394442864
10_83,-0.381747747654702,0.397471604233407,-0.173038308780564,0.821736199519017,-0.153146639855871,-0.440793816144941,-0.116038417075209,-0.839111539367038,-0.574798609741603,0.663692015357171,0.332611417371514,-0.693483973638546,0.299347030162898,-1.96502227650001,0.96041828710309,0.873513937926274,-0.32497913950103,15.2912191882321,23.6310461096898,-0.305112423778016
10_84,-0.300092263355967,0.474121344801862,0.161334766303863,-0.626306352033209,0.0897322316538992,0.524492302944663,0.249363070934474,0.438065964735706,0.887478893470709,-0.781769632545987,1.50327811485108,-0.534533732460574,0.665782765543603,0.550864069602577,0.385325795760884,0.141996629196195,1.26508772318535,16.6377015955637,23.5625699569127,-0.559214467772177
10_86,1.18869335941598,0.491162952425267,-0.505474673197454,-0.597734646852273,0.269146395313799,1.4082466833473,-0.176195904389965,0.173999140656292,1.22257553857802,0.150290382191004,0.0787587754578032,-0.668437685027648,0.386635686566993,0.224055973183422,1.40766198646251,1.54572478684802,0.680761155702812,16.8459225721267,24.0322492932299,-0.570939907154134
10_87,-0.544890144021305,-0.414931967927261,-1.0737374990829,1.47032675359334,-0.832694089765118,-1.76393029519744,0.163562118509308,-0.863140424488258,-0.793246172329484,1.03234520258217,-0.691073894731409,0.021549759215494,-0.115659416046194,-0.176283834834,-0.261063980250349,0.321193059630597,0.199428561486662,15.062752525314,23.1381262188069,-0.569994004278272
10_88,-0.429569233140409,-0.228213170593459,-1.29141535811469,0.408406681598534,0.150536181813103,-0.449894359662249,-1.00126821154702,0.357277669542315,0.760730216200063,-0.61484342383781,0.510704449180405,-0.43947616967662,-0.517621484963127,0.647821517930881,0.027427405066432,0.35092851995682,0.776828493383558,15.4679314707568,24.5599510778155,0.783972104708141
10_89,-0.41452254843725,-0.158703940297162,-0.0932968349445291,0.357052175621859,-0.805669846606879,-0.0411017666917394,-0.428387659323444,-0.61062684516748,NA,NA,-1.90443695698628,-0.662626448722181,-0.184880961484893,0.460750970981348,-0.697152491604292,NA,-1.01290052777631,14.5135336721481,20.9498829509744,0.409204526037885
10_90,-0.417104554867675,-0.111833528875791,-0.63041930854558,-0.441562917453222,-0.360728562835793,0.104860673872286,-0.536459431116877,-0.519254894251193,NA,NA,1.01267455098731,-0.650141829123205,0.226639507238611,-0.355804326989121,-0.561677188116121,-0.388479679606941,-1.39539922278795,16.3170110567829,25.6487431862068,-0.0266132358030983
10_91,1.28521491404285,1.07749504705537,1.32758005172161,-0.423846644483989,1.24966517507348,-2.07910386630877,0.0356082967024366,-2.01185966009386,NA,NA,0.724594732290208,-0.517888675085357,0.726473465640221,0.978075976817952,0.473478087510337,-0.337276383196733,1.13016061743021,15.3274910299694,22.0021217241066,-0.420301383952756
10_92,-0.447339691939617,-3.16384920450629,-1.59485999854279,-0.302282647836847,-0.073573529432462,-2.15598515487729,-0.235426878694977,-0.332711727997296,NA,NA,-0.449754688009202,1.39786027558157,-1.01343925361294,0.176607552205665,0.0887492913789162,1.05306530030807,0.990536997392925,17.5717914912094,29.7373225498559,-0.459021917990531
10_93,2.02200818132267,0.211583786308232,-0.872305827054421,-0.269567554844641,-0.116393445385673,0.635085818297234,-0.421603201764606,-1.26181955824574,NA,NA,0.757501987289645,1.72354710156972,-0.715107547459647,0.174958880719287,-0.383773016097867,-0.916825672866148,0.147940837174207,16.1642277604442,25.2156820996814,-0.430072046342943
10_94,-0.476329994132783,0.698726840845816,0.514354403870008,-0.469971886078577,0.605945616346562,0.312934728984388,-0.651273899810694,0.537086151501788,NA,NA,0.569560690113376,-0.569345532141483,-0.754056460810792,-0.224289465922306,0.0511131417542752,1.45850660030385,0.957018021564838,17.9784274887529,26.9343134584741,-0.464066162496265
10_95,-0.465299089396987,-0.00776727064807138,0.0836704513644474,-0.590039473116293,-0.306287842037869,0.965160901291567,-0.205629592422415,-0.128232981231155,NA,NA,-0.434844524506757,1.72142023079708,1.13167084178975,0.69834206655915,-1.26073156259466,-1.91436380067179,-1.03206901796954,16.9693365140793,25.7119092489181,-0.486385126830432
10_96,-0.604785268628715,NA,0.796797657993824,NA,-0.594972172464543,0.024842356379361,NA,0.782340178157102,NA,NA,-1.03033061546722,NA,0.583510532020119,NA,0.0312697724997946,0.0189676645740741,NA,14.8052703508749,23.1511133221978,NA
11_01,0.808118592995983,0.536219710348638,0.456483243135554,-0.663401731460659,0.780670628241478,-0.0559490645043897,-0.0885124817556908,0.663828628205657,NA,NA,NA,-0.533294338087455,0.522934009728731,1.82444578916178,0.148547862759908,-0.08500883607273,0.167451630332747,15.2737107266854,21.5147928515398,NA
11_02,-0.00894238431204958,0.701476774558569,0.459800909444136,-0.700619301913201,0.354879749649992,-0.381735125340045,-0.533090157800516,0.493429648168581,NA,NA,0.65387848391607,0.292312419708692,-0.842056632888206,-1.21999784237646,1.12471523950228,1.11631129153737,0.0486330591191381,16.6639755500493,23.9908939864523,0.230932417334234
11_03,0.198977696499386,0.105933281774213,-0.320284492230552,3.01177474673952,-0.352911445489735,0.898368948848292,0.337951986910106,-0.226107010162954,NA,NA,-0.742388445017328,-0.880395477727111,-0.663093731788199,-0.850517180274679,0.700404044248368,0.106020007231949,0.159261482935049,18.2379156922713,27.5824829412743,1.1380956181001
11_04,-0.571262648474682,-0.425755513987755,-0.751204533662396,0.838318516383597,-0.702889324659432,0.230138996542109,-0.11038268979221,-0.162545886545335,NA,NA,-0.967453809578565,-0.228704308806594,1.17812219145574,1.15916132566846,-1.42738962035588,-1.4574429185006,0.226229339712636,15.1655768417621,21.542934985451,1.03215665862837
11_05,-1.42629014643562,-1.32102182779884,-0.201956816835438,2.20368878439732,-1.08336270306604,-1.07840623466838,-0.246780884269886,-0.899790973474211,NA,NA,-0.263145707400787,-0.312204111686831,0.359457802562427,0.273888339814281,-0.157452121605119,-0.224983927683968,-0.478480418253811,16.061243517366,25.2062965972084,-0.751944324384761
11_06,0.160576879767778,0.767600571684816,-0.313407604280114,-0.75291138966001,0.0141887355979934,-0.0964777102039427,-0.520049459651934,-2.14228293640115,NA,NA,0.280302906652061,-0.277310174632393,-1.18487006014385,0.293468235330253,0.345899742150105,0.518057030843565,0.935050115783865,14.7062460764712,23.4941741405309,-0.441676698799583
11_07,0.327380040172562,0.512635977380126,0.444049908715619,0.70925646672547,-0.147275011790295,0.271353377726828,0.140533044468795,0.820785978791856,NA,NA,0.157075840542146,2.61370244242756,1.10233205543255,0.563289939947256,0.0161360655455818,0.620962648096001,-0.865285172156556,16.9257556086227,25.2871717304085,-0.336750881263692
11_08,0.482217779649371,0.68545688675844,0.52113787592665,0.328962464077095,0.662879039140194,0.212544001523659,-0.35071324478509,0.469198578601861,NA,NA,1.02361772894758,-0.273812854765714,0.0331982878975739,0.444646712742898,0.227196642762687,0.588310665993645,-0.0457163308551274,17.5754972538104,24.2688582075589,-0.0804066124056179
11_09,-0.636876297146171,0.422722280501657,0.28185859973161,0.949806156993624,0.354971256018575,0.383312724901279,0.104357877788422,-0.373439366011563,0.0676440886469543,1.12903223514366,-0.104717071045907,-1.70299734357258,0.382295651738628,0.600819644850122,0.622276607634257,0.386806823667244,-0.0661422906260569,15.4002288180465,23.4458400699128,0.148520468466196
11_10,-1.04058719952403,0.498357655581387,-0.483821094117629,-1.05677957080531,-0.570625342382491,0.694407824515178,-0.347105967221806,-0.781973073345335,-0.63749359112163,-0.10354729567441,-0.15566525077777,-1.26775565496925,-0.876579512956102,0.143103593704875,-0.48331002484219,-0.493562933926653,0.582785182454832,16.8587811142781,26.7903884888831,-1.55052061747204
11_11,0.219008558880081,-0.699063340395252,0.132189903318399,-0.208883080927419,0.0340924022003392,0.0573471045450303,0.016296148534031,0.0898016011416489,0.910682944778497,0.71864062866667,0.00185549385598682,-1.01774403512651,-0.810983493657335,-0.438067673056832,0.475458035276622,0.897169427468419,1.28784938302628,16.574342024138,25.1171989148238,-1.30316002056995
11_12,-0.0299956322627713,-0.272370317769216,0.39694368835187,2.20604948380243,-0.702369218206152,-0.0676180881430599,-0.114867302432052,0.287785001108957,-1.14581710750194,-0.548987344378572,-0.615718203005506,2.63229593960228,-0.428425485520447,0.115567753952638,-0.840829851870164,-0.960701492156933,-0.99105576085056,14.5723899504902,22.1337205444473,1.78010740787706
11_13,-1.02938791374594,-0.0176677636930121,0.49390878932729,0.253400792687649,0.181552253407059,-0.0537414926220712,-0.407942964227846,-0.164769739411684,-0.249163614789705,-0.637118399433772,-0.252395616680505,1.62334632092192,-0.464472413359113,-1.5833013390255,-0.97623201732007,0.0621958646008066,-0.441282890206671,14.9537297049666,21.0121065925867,-0.833516120695492
11_14,-0.583887271118911,0.170806121771478,-0.820877943359552,1.07966222377638,-0.33948750637192,0.503298374874874,-0.135383706090644,-0.440647916654295,-0.338624024488062,-0.43198684680328,-0.322594804586463,-0.843361134003585,0.579276941128438,1.03189344709431,-0.245172272772161,-0.991990817656237,0.317241674752815,15.1644156181079,21.686278993812,1.39743683907004
11_15,-0.140323005548327,-1.95683420986146,0.0871198335338937,-0.739463085245247,0.219640962200108,0.532522136004133,-0.194772763029941,0.482410835547189,-0.265000442192364,0.882501535972245,-0.372881790044213,-0.311801530354977,0.620756973283995,-0.158112074729951,0.671799128170324,0.547591163858453,1.28556499565281,16.4258426654857,26.7730025586384,0.489400761577938
11_16,0.302410706979089,0.527297141856713,1.01234392468003,-0.228491642559215,0.0695605517451124,0.0136042853048881,0.304078710526684,0.726377082000565,NA,NA,0.40406084965363,-0.542319607483668,-0.677727461276247,0.67170534708579,1.32510623671808,1.19966708233057,2.03572377758454,16.5583618537774,23.1087559515302,-0.357318945755629
11_17,-0.711089989568475,1.02411716455138,0.250206776113437,0.891899163776104,0.269725195984705,1.41833994696812,-0.429571828092836,0.0790762036358883,-0.692605088401473,1.07109368702097,0.153912094604524,2.16916334520907,0.124404113850379,0.462378805695644,-0.671156006618229,-0.443170094762249,-1.09840504813704,17.7244120658209,26.2590711420482,0.376520275060482
11_18,-0.194446428809445,-1.52061713048476,-0.265512470635931,-1.02689201502007,0.0200897684907103,-0.38380981345274,-0.353056388392371,0.274110660474082,-0.654554913552269,-1.79877760055992,-0.114869256496218,1.02292070278408,0.572844213888505,0.225911672744944,-0.735958725683171,-1.04170640046277,-0.0171070249202811,15.4133014875794,23.6004582405987,-0.072925774892457
11_19,2.33772546693838,0.312102421310483,0.418887678872438,-0.890605285686973,0.480815917544476,-0.483103849733097,-0.131122660007754,0.398289761668569,0.03048643805303,0.611572388491637,0.224322170540377,-1.06078572761762,-0.241684131207587,-2.1288399605668,0.278878146946243,-0.218838446184203,-0.62826324603488,15.7121088659728,24.6367801955385,-1.18415452999347
11_20,0.24215417117206,0.0175513576668782,-0.0653747458718969,2.03098521364893,-0.333388820970691,-1.1978045057381,0.398272962919523,-0.785080880376291,0.309417866860379,-0.503801091600065,-0.038148092785335,-0.762366274975685,-0.504790964602276,0.908616575999771,0.3989520920368,-0.0381028064132208,0.165903224078484,15.9453864225227,23.9787235725428,-0.173397239650473
11_21,-0.629076910279727,0.863409052274808,-1.08301763076279,1.59314248482712,-0.961431929449282,-3.24604881649018,0.331244269453493,-2.04221497471171,-0.0160733871326604,-0.711413770977696,0.0484356148301325,1.17351060081415,-0.491167281720821,0.165756801297705,0.0507794121896487,-0.0280207946862299,0.199595813957169,15.5424839837802,22.3559712164279,0.457794228441255
11_22,-0.882617233024866,0.495459280945942,0.623596560823277,-0.362946423363765,-0.0592555885283013,0.161986419436223,0.175755832940452,1.10604135137679,0.538512617484724,0.994297290021062,0.512773897216296,-0.0309779785170126,-0.784967790944608,-0.0163411863252144,0.317097885266616,0.893771813267195,1.18704850695758,16.4312498275093,24.0556565338911,-0.860823060929323
11_23,-0.159311959913011,-0.27927632335372,-0.541112157094437,-0.342623042624141,-0.557412480935386,0.537707501688817,-0.344938504463894,-0.0305126180630959,-0.531864993636275,0.0884876786916834,-0.756043733699419,-0.729433444612627,1.31918929688265,0.685709689696286,-0.438203461018321,-0.562269601100714,-0.267261369531965,14.9538066802301,21.7377436043726,1.01526734336003
11_24,-1.01692359862745,0.290101981532356,-0.58654201793347,-0.518282387628627,-0.512541684323771,0.311976855201975,0.0465118897534186,0.119161441141196,NA,NA,0.509046857795545,-0.545091556069363,-0.873548810620852,-0.264695024327553,0.666206206143428,0.568206358701002,-0.190064791395301,15.6892919686011,24.013806586333,0.590869496584785
11_25,0.578016155891946,-0.295394264354777,-0.155882518945143,1.28160042869966,0.104402007730856,0.394723155571461,0.215183360203417,-0.186951983227275,-0.242749865580897,-0.352346128851418,-0.439059565960402,0.232382265484213,0.351336862565253,0.403069429793494,-0.102790806996095,-0.461224515682211,-0.972329545188546,16.2238989066937,24.2959278614118,-0.228886060871282
11_26,-0.37590557687111,0.779459708051078,0.538564810419546,-0.976400509173655,0.326943796839797,-0.547514226467643,-0.0605848278192662,0.391484615321667,1.38632420490204,0.653764412131104,0.324559604096456,-0.387861867272586,-0.881664921246919,0.201812223262404,0.431783426659845,0.371612751693063,0.459275350981219,16.6878798151908,23.9906878203771,-1.22110169936624
11_27,-0.544176842220067,-0.019196134164676,0.585309008097352,0.17960501826368,-0.029923615461645,0.122401131321866,-0.31212988514523,0.105515934651564,-3.944102384192,-0.341021671684342,-0.141014522729739,2.01054953340218,-0.597153127935184,0.0254655285424631,-1.5753704520444,-2.0911652436946,-1.44105742423255,15.4316282062297,21.2236756148865,1.55499413900469
